Cross-Validation Fold,Trial Number,Score,Feature Dimensions,Number of Heads,Head Dimensions,Dropout Rate,Activation Function,Normalization Type,ArcFace Scaling Factor,ArcFace Angular Margin Penalty,Lambda Center,Optimizer,Learning Rate,Weight Decay,Momentum,Optimizer Center,Learning Rate Center,Weight Decay Center,Momentum Center,Scheduler,Scheduler T0,Scheduler Eta Min,Scheduler Step Size,Scheduler Gamma,Scheduler Center,Scheduler Center T0,Scheduler Center Eta Min,Scheduler Center Step Size,Scheduler Center Gamma,State
Fold 4,29,0.9661169412173631,128,1,256,0.000983446131155502,leaky_relu,layer,45,0.3715863268370863,0.034006385818371586,AdamW,2.6787334989021124e-05,5.823675751497349e-06,,AdamW,1.2414139839437847e-05,0.0001223662358092174,,cosine,10.0,7.663501585702739e-05,,,cosine,8.0,3.0543586544699355e-05,,,PRUNED
Fold 4,30,0.9732548321260825,512,3,512,0.35699954501465064,gelu,none,49,0.31982728563599505,0.014947437568882099,AdamW,3.83879876124125e-05,0.0003432056243955569,,AdamW,3.657831444463712e-05,1.0337046741020638e-06,,cosine,7.0,3.763955185830132e-05,,,steplr,,,17.0,0.73637180430409,COMPLETE
Fold 4,31,0.9785906743994296,512,2,128,0.49482269094308673,gelu,batch,47,0.31239145658692374,0.003715945031674202,AdamW,0.0009286113858744738,0.0009028177477183452,,AdamW,1.5236806081761308e-05,6.253611550056396e-06,,cosine,10.0,1.6444801649612324e-05,,,steplr,,,5.0,0.1012697167018892,COMPLETE
Fold 4,32,0.9800761125808538,512,2,128,0.47742028484987825,gelu,batch,42,0.31812980446102945,0.004029341434086564,AdamW,0.0008294259755125427,0.0007474839822689717,,AdamW,1.0193698894210419e-05,4.2248202391406126e-06,,cosine,10.0,1.468982663093284e-05,,,steplr,,,5.0,0.22129780024140996,COMPLETE
Fold 4,33,0.9785814440513345,512,2,128,0.4971242596780212,gelu,batch,41,0.3210587096154252,0.00658688600235465,AdamW,0.0006667210800245785,0.0006091029509735947,,AdamW,1.474508707307479e-05,3.400838395617025e-06,,cosine,9.0,6.251674862999737e-06,,,steplr,,,7.0,0.19791654397456468,COMPLETE
Fold 4,34,0.9771833173153691,512,2,128,0.4959099746932378,gelu,batch,37,0.319339535056364,0.024387058481291458,AdamW,0.0006736633268826936,0.0005975722606460083,,SGD,1.391143362069243e-05,3.425958572516014e-06,0.8153331401433008,cosine,10.0,1.10678362464498e-06,,,steplr,,,7.0,0.1953948210638798,COMPLETE
Fold 4,35,0.9705876444466826,512,2,512,0.4973152409644697,gelu,batch,37,0.31902388952957705,0.0220412842605199,SGD,0.0006523450012443959,0.0005563695404381357,0.8002453241128646,SGD,1.3577312555840107e-05,3.4215650815902785e-06,0.8176012804154961,steplr,,,20.0,0.888502069264666,steplr,,,7.0,0.1908906171466186,PRUNED
Fold 4,36,0.9766780977473593,512,2,128,0.46822533568825614,gelu,batch,37,0.32348747222087976,0.026300645521822687,AdamW,0.0006659927237766914,0.0006756117420965592,,SGD,0.0003199443534786659,2.094265753433815e-06,0.8020795247272126,cosine,10.0,2.064163467599181e-06,,,steplr,,,6.0,0.20111457186665405,COMPLETE
Fold 4,37,0.9760804425264121,512,2,128,0.3998602846424361,gelu,batch,33,0.3464830222871581,0.015084446628360173,AdamW,0.0003506977235482794,0.00029530435935784234,,SGD,2.4575763862740843e-05,4.1169819995367395e-06,0.8955044385908913,cosine,10.0,1.0369863705610072e-05,,,steplr,,,5.0,0.22416307103053223,COMPLETE
Fold 4,38,0.9646091530497543,512,2,512,0.4704690094839596,gelu,batch,41,0.30972590020846863,0.032952243436574935,SGD,0.0005116506713208557,0.00041223057105939804,0.8754824602549939,SGD,1.3622232755003118e-05,1.5386093341986196e-06,0.8377487252312299,steplr,,,15.0,0.11734671843371292,steplr,,,8.0,0.33089730642791004,PRUNED
Fold 4,39,0.9715921900424374,256,1,128,0.4543940910593265,relu,batch,35,0.32755979491224624,0.005178466907377961,AdamW,0.0003139857013272425,0.000633665384666295,,SGD,8.399981363369347e-05,2.502505613007593e-06,0.8319700794620277,cosine,5.0,6.931372115227554e-06,,,steplr,,,6.0,0.16267953701812946,PRUNED
Fold 4,40,0.9801143347553611,512,2,256,0.4900085953955001,gelu,batch,43,0.36805133333014534,0.014244768123733612,AdamW,0.0007771497027020856,0.0002410787859632353,,SGD,5.555712463100414e-05,2.0055465306381462e-05,0.8748897236728745,steplr,,,16.0,0.5639370090403607,steplr,,,9.0,0.3005276313248052,COMPLETE
Fold 4,41,0.9771063848202924,512,2,256,0.4849592513601139,gelu,batch,43,0.34750242473947,0.014646153410489261,AdamW,0.0007918419692314064,0.0009942307223691675,,SGD,5.582472912031029e-05,3.0692444026518045e-05,0.8817932341474829,steplr,,,16.0,0.5907620935826742,steplr,,,9.0,0.2884017126694121,COMPLETE
Fold 4,42,0.9773154399078146,512,2,256,0.49601726891456144,gelu,batch,39,0.36892565799634813,0.0043728006914513715,AdamW,0.000538052388290712,0.0004042696439489294,,SGD,1.5484422585821502e-05,1.7102605153838864e-05,0.9045607085749053,steplr,,,16.0,0.696053390567398,steplr,,,7.0,0.16492924779909388,COMPLETE
Fold 4,43,0.9769287134001795,512,2,256,0.4391774561369819,gelu,batch,40,0.37090132941814435,0.005013518374023991,AdamW,0.0005140462051318324,0.00042149015848070133,,SGD,0.0006369094627004457,1.9666440014094708e-05,0.9061829482330835,steplr,,,17.0,0.7017266247658753,steplr,,,6.0,0.15250816960764843,COMPLETE
Fold 4,44,0.9793667182124471,256,2,256,0.41243223386587363,gelu,batch,44,0.3598011667637256,0.004578422779436594,AdamW,0.000841657696066137,0.0002505550287649054,,SGD,0.00010454508633309105,8.671850590151262e-06,0.9461396024578682,steplr,,,13.0,0.46144380395903023,steplr,,,9.0,0.23998808802879612,COMPLETE
Fold 4,45,0.973932586403309,256,2,256,0.41644444024478966,relu,batch,44,0.3577656465294663,0.07103885242812935,SGD,0.0008293224775242138,0.00024642451737403475,0.9450396083633439,SGD,0.00011008284648029636,9.254312065221193e-06,0.944313186811121,steplr,,,12.0,0.41165337247453854,steplr,,,9.0,0.36136491555461125,PRUNED
Fold 4,46,0.9670608869445837,256,2,256,0.3899488293640965,gelu,batch,47,0.3087600384950733,0.017772179468161176,AdamW,0.0007980354503003744,0.0001431552641267009,,SGD,0.00022691622136817338,2.4757894203493414e-05,0.929469580324978,steplr,,,13.0,0.5006269630710054,steplr,,,13.0,0.23643829267366182,PRUNED
Fold 4,47,0.9703066833579079,256,2,256,0.46439860769448554,gelu,batch,42,0.33886996229105903,0.01216995725849155,AdamW,0.00030872150634093546,0.0002549158847398582,,SGD,9.550608447025192e-05,8.835819745931604e-06,0.8638092664866377,steplr,,,18.0,0.30620355989721965,steplr,,,11.0,0.3056538221967753,PRUNED
Fold 4,48,0.9635220100961077,256,2,256,0.42230805304737257,selu,layer,45,0.3779194235229092,0.0012380894875600066,AdamW,0.0008244762676345474,0.000734598041581557,,SGD,6.277010856462346e-05,1.2156304385493568e-05,0.8887674373512723,steplr,,,14.0,0.6020349848813455,steplr,,,5.0,0.5107703569850945,PRUNED
Fold 4,49,0.9649158329427017,256,2,256,0.4745424633565353,gelu,batch,47,0.32795030408417075,0.007151524173919257,SGD,0.00043801602787436357,0.00012836466428978,0.8722911543472676,AdamW,0.0009526883884050024,4.397478864035646e-05,,steplr,,,9.0,0.427517836733598,steplr,,,8.0,0.10326019886521129,PRUNED
Fold 4,50,0.9650446557291352,128,1,256,0.30096684948126085,gelu,batch,41,0.3003962548937149,0.09908326151299676,AdamW,0.000565263519465231,0.00016784260847476913,,AdamW,4.362601238607712e-05,9.73028408076169e-05,,steplr,,,11.0,0.5501704622045773,steplr,,,5.0,0.23649048853437143,PRUNED
Fold 4,51,0.9737960454721676,512,2,256,0.4831760529405264,gelu,batch,39,0.36036884980898787,0.005001706047925299,AdamW,0.000557648917412227,0.00039927625584735665,,SGD,0.00013814026507071123,1.6025330993832176e-05,0.9201891514028692,steplr,,,18.0,0.7238005643581674,steplr,,,6.0,0.1539441519128708,PRUNED
Fold 4,52,0.9799787031848507,512,2,256,0.44806496446228944,gelu,batch,40,0.41305175686916107,0.0001595147983870556,AdamW,0.0007288696206474029,0.0004917432381953407,,SGD,1.0126503570007697e-05,8.0355500909414e-06,0.9010765109323781,steplr,,,15.0,0.7803342674166049,steplr,,,10.0,0.13865979352779528,COMPLETE
Fold 4,53,0.9736347584030788,512,2,256,0.439558257512217,gelu,batch,44,0.4131434717842038,0.000924152909532381,AdamW,0.000746546058995196,0.0008168571036130747,,SGD,1.1649055955431528e-05,7.188300703409255e-06,0.9488279106772943,steplr,,,15.0,0.8300447967058334,steplr,,,10.0,0.10307010738507308,COMPLETE
Fold 4,54,0.977854455572896,512,2,256,0.4492125917352666,gelu,batch,43,0.43216904362159625,0.019015349114042485,AdamW,0.0008930033269501726,0.0004923297835341208,,SGD,2.0496207807079458e-05,6.279163640994694e-06,0.8630641458964737,steplr,,,14.0,0.4473561252994849,steplr,,,11.0,0.14324707059169567,COMPLETE
Fold 4,55,0.9748506022431297,512,2,256,0.40381758889261754,gelu,batch,62,0.39490421917188645,0.011812638462225761,AdamW,0.0009886804177095991,0.0003110769537270245,,SGD,1.0082834889167587e-05,5.194706499374821e-06,0.8977289318626603,steplr,,,18.0,0.622452139074673,steplr,,,9.0,0.25166692341845875,PRUNED
Fold 4,56,0.9665365866475972,512,2,256,0.47282713935485465,relu,batch,41,0.31041807781647274,0.004506794228629503,AdamW,0.000707419808081739,0.000754041551261596,,AdamW,2.5183310453224122e-05,1.1187715141021693e-05,,steplr,,,12.0,0.7480159001103596,steplr,,,10.0,0.20619183271585043,PRUNED
Fold 4,57,0.9583254549230573,512,2,256,0.3550471821756683,gelu,layer,45,0.3820234738585226,0.007959640786922751,AdamW,0.00040309885203943343,1.2682322974468314e-06,,SGD,1.217109130379384e-05,8.28825036119999e-06,0.9212474972465944,steplr,,,15.0,0.7814837311330185,steplr,,,8.0,0.42875891193257276,PRUNED
Fold 4,58,0.9715852894420627,256,2,128,0.372274154678072,selu,batch,35,0.40977556119837544,0.011386415682656428,AdamW,0.0006032959446921702,5.159051161320621e-05,,AdamW,0.00025200221717753646,3.9116881166690805e-06,,steplr,,,17.0,0.8888417846566526,steplr,,,10.0,0.35533481924616145,PRUNED
Fold 4,59,0.9777089610135845,512,2,512,0.4213781396314387,gelu,batch,51,0.42456743847490136,0.04611379889989971,AdamW,0.000467214265987378,0.000984161364640095,,AdamW,0.00012943496140045664,1.699865602188295e-06,,steplr,,,14.0,0.29103765641821155,steplr,,,5.0,0.13199094073202347,COMPLETE
Fold 4,60,0.9696067889444036,128,2,128,0.25394410466279366,gelu,batch,38,0.3309578604384981,0.0004947295728852108,AdamW,1.7928553046163063e-05,0.0002190202228580854,,SGD,1.931748007459645e-05,3.1214503923348695e-06,0.8697298124872856,cosine,8.0,1.318390651466282e-05,,,cosine,3.0,2.1958132593400014e-05,,,PRUNED
Fold 4,61,0.9785084980654917,512,2,256,0.4486745133684206,gelu,batch,43,0.43544459478127806,0.01877740600372273,AdamW,0.0008777689707991144,0.000440938442648203,,SGD,1.9972865377066272e-05,5.836791462575274e-06,0.8502597498948204,steplr,,,14.0,0.47964197771258155,steplr,,,11.0,0.1384355979882454,COMPLETE
Fold 4,62,0.9772955168409494,512,2,256,0.44511992892718216,gelu,batch,42,0.46049342760677237,0.01269359642928101,AdamW,0.000994991542969485,0.0004979243772373655,,SGD,3.300876131070161e-05,5.2116533434788255e-06,0.8489655021259397,steplr,,,11.0,0.5487961031891482,steplr,,,12.0,0.17738593895326665,COMPLETE
Fold 4,63,0.9793323070936811,512,2,256,0.48162520963956584,gelu,batch,48,0.4364720267395842,0.007322051411739678,AdamW,0.0007240256363806068,0.0006931897732864287,,SGD,1.5403697503268815e-05,7.4064569822053515e-06,0.8385168723028433,steplr,,,16.0,0.47287955724521913,steplr,,,9.0,0.1301986818373821,COMPLETE
Fold 4,64,0.9813066815380841,512,2,256,0.4773834606700613,gelu,batch,48,0.3990764369708144,0.007371367378589582,AdamW,0.0007068888654239743,0.0006730212917369485,,SGD,1.5051456312004489e-05,0.0007986556605911853,0.9385507402783189,steplr,,,17.0,0.35385232640681646,steplr,,,9.0,0.27508386314972033,COMPLETE
Fold 4,65,0.982009003316568,512,2,256,0.4829466647578763,gelu,batch,48,0.4002337433292198,0.003550826603616627,AdamW,0.0007515579973267095,0.0008267134925271453,,SGD,1.1433000147499135e-05,0.00016094821914571658,0.9348598285939678,steplr,,,16.0,0.36641367170344175,steplr,,,9.0,0.28050088092728565,COMPLETE
Fold 4,66,0.9769198697514166,512,2,256,0.46550923731897464,gelu,batch,48,0.3998217043151583,0.06000557080340353,AdamW,0.00035895601118452077,0.00032228310228555126,,SGD,1.1124516298959102e-05,0.0005238306154295882,0.9381227132374046,steplr,,,16.0,0.3983329323196518,steplr,,,9.0,0.2897549174271407,COMPLETE
Fold 4,67,0.9639608624017119,512,2,256,0.4826136665691774,gelu,layer,53,0.4204689513343045,0.0077900655358175384,AdamW,0.0007252598883675225,0.000743828554598345,,SGD,1.0269675411930067e-05,0.0008632409419098853,0.9325732001501004,steplr,,,17.0,0.3618624312088194,steplr,,,16.0,0.26934046581136584,PRUNED
Fold 4,68,0.9663656073205404,512,2,256,0.4318124788092321,relu,batch,51,0.41189898142925974,0.0027699907160536564,SGD,0.0002448954998001657,0.0001075635638552019,0.8416303177756081,SGD,1.2789640742132599e-05,0.000282694576753417,0.940449961270374,steplr,,,16.0,0.36016134600683863,cosine,5.0,4.727003702921588e-05,,,PRUNED
Fold 4,69,0.9753694031324742,256,2,256,0.4105043924047936,selu,batch,50,0.4381422797679693,0.014077111644822152,AdamW,0.0005926171918232806,0.0002516510640014701,,SGD,1.6666324979565044e-05,0.0002236704555432347,0.9310681937947389,steplr,,,15.0,0.23976039333798904,steplr,,,13.0,0.3283423509116421,COMPLETE
Fold 4,70,0.9792294332078649,512,2,256,0.4622883299262071,gelu,batch,46,0.3997683071448968,0.009393345410182719,AdamW,0.0005088493052667518,0.000596898669712304,,SGD,2.3194431113313433e-05,0.00014479844527792704,0.9484197700713144,steplr,,,19.0,0.46555880371774483,steplr,,,10.0,0.22397122112253665,COMPLETE
Fold 4,71,0.98139666280449,512,2,256,0.4796934791817772,gelu,batch,48,0.38624494344756405,0.007319718463802118,AdamW,0.0004890138707083516,0.0005496072580569547,,SGD,2.3451466731783362e-05,0.0001718196550475344,0.9468149092763338,steplr,,,19.0,0.48509065706315274,steplr,,,10.0,0.22764555337284867,COMPLETE
Fold 4,72,0.97470094098401,512,2,256,0.48020021145464686,gelu,batch,48,0.3858563876904356,0.00013853704648061527,AdamW,0.0007677248064296508,0.0003585163664287499,,SGD,2.839421241171452e-05,0.0009688940720160008,0.9386303124239955,steplr,,,19.0,0.5310051557168576,steplr,,,9.0,0.26557105227957745,PRUNED
Fold 4,73,0.9736859246433685,512,2,256,0.4604452026514199,gelu,batch,48,0.3769038588600309,0.008271887668604705,AdamW,0.000624054127964493,0.0007767020747683323,,SGD,1.1707571221573326e-05,7.32463571753234e-05,0.926534816818842,steplr,,,17.0,0.38431818866046885,steplr,,,8.0,0.2263685163230137,PRUNED
Fold 4,74,0.9815462723752755,512,2,256,0.48281925176993873,gelu,batch,53,0.45398897737537935,0.017185373610393448,AdamW,0.0004700140618748062,0.0005322716443841556,,SGD,1.7102311239301757e-05,0.000161712826347992,0.9485022672869097,steplr,,,19.0,0.33937776276529186,steplr,,,10.0,0.3813360394107646,COMPLETE
Fold 4,75,0.978175364308898,512,2,256,0.4296290088454913,gelu,batch,54,0.3946905385466825,0.017295309614794238,AdamW,0.0004740576096264356,0.0004887465938555734,,SGD,1.852127095006688e-05,0.00020842037321700988,0.9498592521641925,steplr,,,19.0,0.3409517824205043,steplr,,,10.0,0.3809485863919725,COMPLETE
Fold 4,76,0.9773619377138526,128,2,256,0.45461294269879077,gelu,batch,57,0.3659945074257626,0.022835771830713714,AdamW,0.00038326725160686204,0.0005701217718901622,,SGD,1.3594635912184212e-05,0.0005303148583222927,0.9409285584595821,steplr,,,20.0,0.2654664479226875,steplr,,,11.0,0.4346029938183825,COMPLETE
Fold 4,77,0.9725755762553052,512,2,256,0.3936651269725054,gelu,batch,59,0.40674283160245267,0.003639899403485039,AdamW,0.0003192712761565586,0.0001873796389625059,,SGD,7.589249030879451e-05,0.00016525382756286104,0.8782048505480099,steplr,,,18.0,0.21530281652039834,steplr,,,12.0,0.307691222548473,PRUNED
Fold 4,78,0.9777222741180202,384,2,256,0.49909688255577234,gelu,batch,46,0.35320729667719425,0.010752854413426043,AdamW,0.0008694542741509398,0.00029316171822134693,,SGD,1.712537358474399e-05,0.00035682752078784383,0.9333304227404757,steplr,,,5.0,0.33948638104141327,cosine,4.0,8.728443528299796e-05,,,COMPLETE
Fold 4,79,0.6985576511882173,512,2,256,0.4852417781776049,gelu,layer,50,0.4836433925934639,0.014126244143439319,AdamW,1.1329604940760367e-05,0.00035511373718956525,,SGD,1.110280249532685e-05,8.416870819807108e-05,0.9085007798336416,steplr,,,19.0,0.4189483700191949,steplr,,,10.0,0.3286165688098403,PRUNED
Fold 4,80,0.9632018315564794,512,2,512,0.44145145298507904,gelu,batch,44,0.3857694844164699,0.0031460159123468893,SGD,0.0001178503729864685,0.0008908236787084436,0.906040991974273,SGD,5.628098443015187e-05,5.7747057154406636e-05,0.9158296694495774,steplr,,,17.0,0.4999560817967074,steplr,,,20.0,0.46671017013264654,PRUNED
Fold 4,81,0.9769650770297497,512,2,256,0.47443805474269446,gelu,batch,45,0.4567060557619516,0.006729522537763822,AdamW,0.0007367731712141456,0.000634550326994022,,SGD,1.5258320528483377e-05,2.3956779763546e-05,0.8285721038978959,steplr,,,16.0,0.4598819926206898,steplr,,,9.0,0.2509197980555919,COMPLETE
Fold 4,82,0.9811694756635253,512,2,256,0.48791695280141184,gelu,batch,52,0.443273185655157,0.006790541921325534,AdamW,0.0006503289172915489,0.0004862653017945519,,SGD,1.3332726422463323e-05,0.0002836092075435978,0.943381994978833,steplr,,,16.0,0.5775458550464758,steplr,,,8.0,0.2874329901576429,COMPLETE
Fold 4,83,0.9717701859771546,512,2,256,0.4607032704574518,gelu,batch,64,0.4517679408847827,0.016031949939825502,AdamW,0.0006005764643416621,0.00046434429792515606,,SGD,1.2672184772414932e-05,0.00030202521061765427,0.9440491384163796,steplr,,,20.0,0.6510155634753338,steplr,,,8.0,0.2855088937052087,PRUNED
Fold 4,84,0.9774625877736717,512,2,256,0.48739539636859014,gelu,batch,54,0.4442225726619961,0.011896699450446043,AdamW,0.0006457894391332826,0.0005255676671718336,,SGD,1.3569097431565674e-05,0.0001933959627015903,0.9432632838124011,steplr,,,13.0,0.573102022133149,steplr,,,10.0,0.3977923954101631,COMPLETE
Fold 4,85,0.9777960187818143,512,2,256,0.47038342779842973,gelu,batch,53,0.4242474289914503,0.08119132304870512,AdamW,0.0004858621702013254,9.47685211729736e-06,,SGD,1.0227418562187411e-05,0.00012894377455387862,0.9251384429941639,steplr,,,15.0,0.6317077317354266,steplr,,,9.0,0.3061601293881739,COMPLETE
Fold 4,86,0.9806137057876407,256,2,256,0.4991590745333704,gelu,batch,51,0.46808660708615346,0.019991148222118293,AdamW,0.0004343146995591414,0.0008467091463082786,,SGD,2.591094667083935e-05,0.00010134514022821314,0.9347786870139525,steplr,,,18.0,0.5081347589603549,steplr,,,11.0,0.3616584028142408,COMPLETE
Fold 4,87,0.965878600308121,512,2,256,0.4898846122216078,relu,batch,51,0.4656495048352654,0.02170875163032708,AdamW,0.0005366919321606946,0.000816424863119694,,SGD,2.6689373534292007e-05,0.00044777091840001674,0.935162770549472,steplr,,,18.0,0.5117702013941583,steplr,,,11.0,0.3659787752292586,PRUNED
Fold 4,88,0.9745676804937773,512,2,256,0.4505186410674436,selu,batch,52,0.47644548589970187,0.02397031949868314,AdamW,0.0004238660814586089,0.0006708665954048439,,SGD,3.191783447106744e-05,0.00010017662041957266,0.8836984690678037,steplr,,,18.0,0.5785983395392118,steplr,,,12.0,0.8871535200862122,PRUNED
Fold 4,89,0.9782620799643018,384,2,256,0.4992576100562158,gelu,batch,50,0.49668664853933864,0.03047733778406042,AdamW,0.0002158541218128375,0.0009806408808120854,,SGD,2.1850601126914104e-05,0.00027253566818910693,0.9162277978833074,steplr,,,17.0,0.1389383483531757,steplr,,,8.0,0.34995543856074973,COMPLETE
Fold 4,90,0.9516188781928812,256,2,256,0.4769529767918287,gelu,none,55,0.48772126920168496,0.009385750127157848,AdamW,0.000670313327668814,0.0003884463095568855,,SGD,1.789131620710645e-05,4.464880267333497e-05,0.9362375646266178,steplr,,,19.0,0.8417968635612464,steplr,,,11.0,0.20531531955065932,PRUNED
Fold 4,91,0.9776933495396988,256,2,256,0.42777862294267005,gelu,batch,49,0.4037849585884568,0.002578327241467568,AdamW,0.0008383524593351146,0.0005649363752343115,,SGD,0.00010766693257255207,0.00015625534084026503,0.9466285984434596,steplr,,,15.0,0.4334820096943639,steplr,,,10.0,0.2769951119058735,COMPLETE
Fold 4,92,0.973203093507113,256,2,256,0.4655291598558062,gelu,batch,47,0.47109632059767464,0.005731421692953376,AdamW,0.0005727767889644056,0.0008578836230728233,,SGD,4.270218814996114e-05,0.0007602089310574249,0.9431715676949489,steplr,,,16.0,0.32065113634828923,steplr,,,9.0,0.3013227632858183,PRUNED
Fold 4,93,0.9780576495106631,256,2,256,0.4396616353936625,gelu,batch,40,0.44394972014863726,0.013693942820744693,AdamW,0.0009203984951553546,0.0002712106456687359,,SGD,8.963518005288043e-05,0.00024448015304884014,0.9286879464033264,steplr,,,17.0,0.5371381712973312,steplr,,,9.0,0.24779052901996726,COMPLETE
Fold 4,94,0.976771062565929,256,2,256,0.49934370539116596,gelu,batch,52,0.3918617608510851,0.020085024477471528,AdamW,0.0008190842411092721,0.00015252114322276546,,SGD,1.4469357148528672e-05,0.0001835873231640693,0.8714077465324234,steplr,,,16.0,0.4020741578479731,steplr,,,7.0,0.18195763696627046,COMPLETE
Fold 4,95,0.9739385236159526,512,2,256,0.48649918371627493,gelu,batch,57,0.3750419416784807,0.0024195439092771706,AdamW,0.0002791037613266543,0.00022383610289813014,,SGD,5.1115463040420915e-05,0.00011267521802674752,0.9368194940563666,steplr,,,18.0,0.5064847596038949,steplr,,,8.0,0.21527865162942483,PRUNED
Fold 4,96,0.9718640722428777,256,2,512,0.41691152178395113,gelu,batch,53,0.38081022166823014,0.006609990031065773,AdamW,0.00044789066245451333,0.00043675348318031597,,SGD,0.00015615451453799236,0.00040912588302758317,0.8907021143865731,steplr,,,13.0,0.6754689108200271,steplr,,,10.0,0.39930560009495253,PRUNED
Fold 4,97,0.9608868793472217,128,2,256,0.453541591129474,gelu,batch,42,0.4162769573696861,0.026453336532524824,SGD,0.0006784964981948397,0.0006599680059019066,0.8276728369971548,SGD,1.1585295681281444e-05,0.0003255150936913417,0.9454296101513778,steplr,,,8.0,0.2773338269275636,cosine,7.0,2.3763354614746512e-06,,,PRUNED
Fold 4,98,0.9739942980263017,512,2,256,0.47065967091616856,leaky_relu,batch,44,0.453160359507602,0.009832923656263884,AdamW,0.0007546476156075616,0.00033700758423581625,,SGD,0.00012144603209628993,0.00013647572416681362,0.9234780060490083,steplr,,,14.0,0.5638687519792274,steplr,,,11.0,0.33543937526629597,PRUNED
Fold 4,99,0.9696937414242938,512,2,256,0.20400727014797843,gelu,batch,51,0.36498550893986187,0.004518056723446264,AdamW,0.00035949411463604867,0.0005418962544420196,,SGD,2.4070732985682687e-05,1.372870988472769e-05,0.9404233477746013,steplr,,,20.0,0.6080385151808967,steplr,,,9.0,0.26650056113047704,PRUNED
Fold 5,0,0.9698256853040949,512,2,128,0.46874999059985406,selu,none,45,0.4198383993659416,0.06022522102133658,SGD,0.00022439793451588252,4.722308943188386e-05,0.8839069189072437,AdamW,0.0007221007193132854,2.991629414201754e-05,,steplr,,,8.0,0.8540520749299202,cosine,7.0,6.581275033340421e-05,,,COMPLETE
Fold 5,1,0.9698727463961571,384,3,256,0.24423979944525032,selu,layer,64,0.3078383191041818,0.03698529132489383,AdamW,0.0005894136644440332,8.313948201895199e-06,,SGD,3.508821593070177e-05,3.905173789204992e-06,0.8629577077421349,cosine,7.0,2.6548705745177234e-06,,,cosine,7.0,3.9803314727355226e-05,,,COMPLETE
Fold 5,2,0.9634698600219115,256,2,512,0.12526656405683317,gelu,layer,54,0.49801706072155216,0.09587995791478772,AdamW,0.00032214645856886164,0.00034737641877561785,,SGD,0.0006996047185222732,8.93283336382555e-05,0.8182979172147884,cosine,6.0,1.7841746076416685e-05,,,cosine,7.0,5.765559120797579e-06,,,COMPLETE
Fold 5,3,0.9628962597343588,512,2,512,0.49512785208319365,relu,batch,62,0.44726211423287204,0.09347366033118303,SGD,0.00010175330095049021,0.0008567684890211481,0.8750110705213494,AdamW,2.6814506960625705e-05,6.125885303794232e-06,,steplr,,,9.0,0.7258163697404348,cosine,9.0,8.168156022203886e-05,,,COMPLETE
Fold 5,4,0.7612936026054685,512,1,128,0.2314020041524678,relu,batch,31,0.36036593769959185,0.07638556427843653,SGD,2.3680069389662053e-05,0.00018382359314557067,0.9443158381891531,SGD,0.0006398041842281886,9.559627790128486e-06,0.9464126960776789,steplr,,,6.0,0.845769693974771,cosine,6.0,3.104741401822979e-05,,,COMPLETE
Fold 5,5,0.7086403884356564,256,1,512,0.11463037024253098,relu,batch,31,0.3528811564668288,0.03718181598900019,SGD,1.2947923919160056e-05,3.4595921766912734e-05,0.8312299514863812,AdamW,3.291188079036983e-05,2.06710542609857e-06,,steplr,,,9.0,0.566500428676972,cosine,6.0,4.9982682020648796e-05,,,COMPLETE
Fold 5,6,0.9486593257338821,512,1,512,0.05195525628683478,gelu,layer,43,0.4006518478810585,0.06369088162536479,SGD,4.388247310266612e-05,0.0005227631266759163,0.9346845220029634,AdamW,1.0688119707466943e-05,8.604769273363995e-05,,steplr,,,14.0,0.3432824735106741,cosine,4.0,4.435318268634709e-05,,,COMPLETE
Fold 5,7,0.6252428115028418,512,3,128,0.33826875597327744,gelu,layer,41,0.3633317296304366,0.06587003263581405,AdamW,1.4965287815221458e-05,3.5523546138423604e-06,,SGD,2.225591965071415e-05,8.65337851021088e-06,0.9177605347888194,steplr,,,16.0,0.7151870563612301,cosine,5.0,6.39049331623076e-05,,,COMPLETE
Fold 5,8,0.9714550316768538,256,1,512,0.19411527154412422,gelu,none,45,0.43485345186555163,0.03408214348378562,AdamW,0.0004288766304897504,1.9739860838074974e-06,,SGD,0.00011112134937763737,2.611740924826204e-05,0.8094066899294392,steplr,,,10.0,0.585142777035998,steplr,,,19.0,0.110238558516153,COMPLETE
Fold 5,9,0.7008230139187103,512,2,256,0.3887531948889623,leaky_relu,layer,60,0.4890791127716703,0.006626305777221463,SGD,1.445993202274651e-05,1.0566087306650817e-06,0.9349997232271939,AdamW,3.7843849688683376e-05,1.8710587038055306e-06,,cosine,6.0,4.086990611520213e-05,,,cosine,6.0,9.720264538168327e-05,,,COMPLETE
Fold 5,10,0.9653237121384773,128,1,512,0.16648820095203415,leaky_relu,none,52,0.4497501409295396,0.005087674804597455,AdamW,0.0006311418614036424,1.0132109916884701e-06,,SGD,0.00021244725148890012,0.0008931377139790211,0.810133344030415,cosine,10.0,8.676521831417215e-05,,,steplr,,,20.0,0.10785250254847206,COMPLETE
Fold 5,11,0.9685276906980803,384,3,256,0.2561803787362186,selu,none,38,0.31982949878607236,0.03383481167617238,AdamW,0.0009952921385937643,6.372050067398483e-06,,SGD,8.85813813858183e-05,2.6727951752251937e-05,0.8504685739178741,cosine,3.0,2.1611830300161396e-06,,,steplr,,,17.0,0.2967259166314179,COMPLETE
